FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a4e,22-11-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a4d,22-11-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a4c,22-11-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a4b,22-11-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a4a,22-12-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a49,22-12-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a48,22-12-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,2,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a47,22-12-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a46,22-12-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a45,22-12-2018 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,3,0,1,7,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a44,22-12-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a43,22-12-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a42,22-12-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a41,22-12-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a40,22-12-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a3f,22-12-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a3e,23-01-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a3d,23-01-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a3c,23-01-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a3b,23-01-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a3a,23-01-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a39,23-01-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a38,23-01-2020 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a37,23-01-2020 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a36,23-01-2020 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a35,23-01-2020 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a34,23-01-2020 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a33,23-01-2020 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a32,23-02-2019 00:00:00,7,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,4,7,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a31,23-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,4,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a30,23-02-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a2f,23-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,4,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a2e,23-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a2d,23-02-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a2c,23-02-2020 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a2b,23-02-2020 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a2a,23-02-2020 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a29,23-02-2020 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a28,23-02-2020 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a27,23-02-2020 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a26,23-03-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a25,23-03-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a24,23-03-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a23,23-03-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a22,23-03-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,4,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a21,23-03-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a20,23-03-2020 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a1f,23-03-2020 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a1e,23-03-2020 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a1d,23-03-2020 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a1c,23-03-2020 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a1b,23-03-2020 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a1a,23-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a19,23-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,4,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a18,23-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a17,23-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,4,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a16,23-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a15,23-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a14,23-04-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a13,23-04-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a12,23-04-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a11,23-04-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a10,23-04-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a0f,23-04-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a0e,23-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a0d,23-05-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a0c,23-05-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a0b,23-05-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a0a,23-05-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a09,23-05-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a08,23-05-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a07,23-05-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a06,23-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a05,23-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a04,23-05-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a03,23-05-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a02,23-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a01,23-06-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5a00,23-06-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ff,23-06-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59fe,23-06-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59fd,23-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59fc,23-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59fb,23-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59fa,23-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f9,23-06-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f8,23-06-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f7,23-06-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f6,23-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f5,23-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f4,23-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f3,23-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,13055,Marseille,3,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f2,23-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f1,23-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,1,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59f0,23-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ef,23-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ee,23-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ed,23-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ec,23-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59eb,23-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,1,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ea,23-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e9,23-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,4,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e8,23-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e7,23-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e6,23-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e5,23-08-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e4,23-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e3,23-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e2,23-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e1,23-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59e0,23-08-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59df,23-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,2,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59de,23-09-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59dd,23-09-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59dc,23-09-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59db,23-09-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59da,23-09-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d9,23-09-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d8,23-09-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d7,23-09-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d6,23-09-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d5,23-09-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d4,23-09-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d3,23-09-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d2,23-10-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d1,23-10-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59d0,23-10-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59cf,23-10-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ce,23-10-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59cd,23-10-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59cc,23-10-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59cb,23-10-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ca,23-10-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c9,23-10-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c8,23-10-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c7,23-10-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c6,23-11-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c5,23-11-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c4,23-11-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c3,23-11-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c2,23-11-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c1,23-11-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59c0,23-11-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59bf,23-11-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59be,23-11-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59bd,23-11-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59bc,23-11-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59bb,23-11-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59ba,23-12-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-59b9,23-12-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,2,4,0,#8DA71E
