FID,DATE_ECH,VALEUR,QUALIF,SOURCE,TYPE_ZONE,CODE_ZONE,LIB_ZONE,VAL_NO2,VAL_SO2,VAL_O3,VAL_PM10,VAL_PM25,COULEUR
717,2018-10-24 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
718,2018-10-25 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
719,2019-08-15 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
720,2019-08-16 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
721,2019-08-17 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
722,2019-08-18 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
723,2019-08-19 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
724,2019-08-20 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
725,2019-08-21 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
726,2019-08-22 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
727,2019-08-23 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
728,2019-08-24 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
729,2019-08-25 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
730,2019-08-26 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,0,0,#888888
731,2019-08-27 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
732,2019-08-28 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
733,2019-08-29 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
734,2019-08-30 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
735,2019-10-25 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
736,2018-06-05 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
737,2018-06-07 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,7,0,#888888
738,2018-06-08 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
739,2018-06-15 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
740,2018-07-17 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
741,2018-12-12 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,5,0,#888888
742,2018-12-16 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,4,0,#888888
743,2019-01-21 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,7,0,#888888
744,2019-01-24 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,3,0,#888888
745,2019-01-27 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
746,2019-01-28 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
747,2019-01-29 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
748,2019-01-30 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
749,2019-01-31 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
750,2019-02-01 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,3,0,#888888
751,2019-02-02 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,3,0,#888888
752,2019-10-30 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
753,2019-10-31 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
754,2019-11-02 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
755,2019-11-05 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
756,2019-11-06 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
757,2019-12-11 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
758,2020-01-21 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
759,2020-01-27 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
760,2019-02-03 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,3,0,#888888
761,2019-02-04 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,3,0,#888888
762,2019-07-05 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
763,2019-07-06 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
764,2019-07-07 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
765,2019-07-08 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
766,2019-07-09 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
767,2019-07-10 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
768,2019-07-17 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
769,2019-07-18 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
770,2019-07-19 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
771,2019-07-20 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
772,2019-07-21 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
773,2019-07-22 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,2,0,#888888
774,2018-06-10 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
775,2018-06-11 03:00:00,1,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,1,0,#00CCAA
776,2018-06-12 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
777,2018-06-13 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,1,0,#00CCAA
778,2018-06-14 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
779,2018-06-16 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
780,2018-06-17 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
781,2018-06-21 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
782,2018-06-22 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,2,0,#00CCAA
783,2018-06-23 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
784,2018-06-24 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,2,0,#99E600
785,2018-06-25 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
786,2018-06-26 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
787,2018-06-27 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
788,2018-06-28 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
789,2018-06-29 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
790,2018-06-30 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
791,2018-07-01 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
792,2018-07-02 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
793,2018-07-03 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
794,2018-07-04 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,3,0,#99E600
795,2018-07-05 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
796,2018-07-06 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
797,2018-07-07 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
798,2018-07-08 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
799,2018-07-09 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
800,2018-07-10 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
801,2018-07-11 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
802,2018-07-12 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,2,0,#00CCAA
803,2018-07-13 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,2,0,#00CCAA
804,2018-07-14 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
805,2018-07-15 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
806,2018-07-16 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
807,2018-07-18 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
808,2018-07-19 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
809,2018-07-20 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
810,2018-07-21 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
811,2018-07-22 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
812,2018-07-23 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
813,2018-07-24 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,2,0,#00CCAA
814,2018-07-25 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
815,2018-07-26 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
816,2018-07-27 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
817,2018-07-28 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,2,0,#00CCAA
818,2018-07-29 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
819,2018-07-30 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
820,2018-07-31 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
821,2018-08-01 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
822,2018-08-02 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
823,2018-11-08 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
824,2018-11-09 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
825,2018-11-10 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
826,2018-11-11 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
827,2018-11-12 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,1,0,#00CCAA
828,2018-11-13 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
829,2018-11-14 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,3,0,#99E600
830,2018-11-15 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,3,0,#99E600
831,2018-11-16 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
832,2018-11-17 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
833,2018-11-18 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
834,2018-11-19 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
835,2018-11-20 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
836,2018-11-21 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
837,2018-11-22 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
838,2018-11-23 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
839,2018-11-24 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
840,2018-11-25 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
841,2018-11-26 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
842,2018-11-27 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
843,2018-11-28 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,4,0,"#99E600	"
844,2018-11-29 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
845,2018-11-30 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,6,0,#FFAA00
846,2018-04-02 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
847,2018-12-01 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
848,2018-12-02 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
849,2018-12-03 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,8,0,#FF0000
850,2018-12-04 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,9,0,#FF0000
851,2018-12-05 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
852,2018-12-06 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
853,2018-12-07 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
854,2018-12-08 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,6,0,#FFAA00
855,2018-12-13 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
856,2018-12-14 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
857,2018-12-15 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
858,2018-12-17 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
859,2018-12-18 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
860,2018-12-19 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,5,0,#FFFF00
861,2018-12-20 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,5,0,#FFFF00
862,2018-12-21 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,5,0,#FFFF00
863,2018-12-22 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,4,0,"#99E600	"
864,2018-12-23 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,2,0,#99E600
865,2018-12-24 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,5,0,#FFFF00
866,2018-12-25 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,7,0,#FFAA00
867,2018-12-26 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,5,0,#FFFF00
868,2018-12-27 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,6,0,#FFAA00
869,2019-01-01 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
870,2019-01-02 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
871,2019-01-03 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
872,2019-01-04 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
873,2019-01-05 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,8,0,#FF0000
874,2019-01-06 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
875,2019-01-07 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
876,2019-01-08 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
877,2019-01-09 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
878,2019-01-10 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
879,2019-01-11 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
880,2019-01-12 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
881,2019-01-13 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
882,2019-01-14 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
883,2019-01-15 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
884,2019-01-16 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
885,2019-01-17 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
886,2019-01-18 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
887,2019-01-19 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
888,2019-01-20 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,7,0,#FFAA00
889,2019-02-22 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
890,2019-02-23 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
891,2019-02-24 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
892,2019-02-25 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
893,2019-02-28 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
894,2019-03-01 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,9,0,#FF0000
895,2019-03-02 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
896,2019-03-03 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,7,0,#FFAA00
897,2019-03-04 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
898,2019-03-05 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
899,2019-03-06 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
900,2019-03-07 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
901,2019-03-08 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
902,2019-03-09 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
903,2019-03-10 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
904,2019-03-11 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
905,2019-03-12 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
906,2019-03-13 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
907,2019-03-14 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
908,2019-03-15 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
909,2019-03-16 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
910,2019-03-17 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,10,0,#800000
911,2019-03-18 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,10,0,#800000
912,2019-03-19 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
913,2019-03-20 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
914,2019-03-21 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
915,2019-03-22 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
916,2019-03-23 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
917,2019-03-24 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
918,2019-03-25 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
919,2019-03-26 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
920,2019-03-27 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
921,2019-03-28 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
922,2019-03-29 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
923,2019-03-30 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
924,2019-03-31 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
925,2019-04-01 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
926,2019-04-02 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
927,2019-04-03 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
928,2019-04-04 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
929,2019-04-05 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
930,2019-04-06 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
931,2019-04-07 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
932,2019-04-08 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
