source,lib_zone,code_zone,type_zone,x,y,longitude,latitude,date_ech,valeur,qualif,libelle,val_no2,val_so2,val_pm10,val_o3,val_pm25,couleur,ObjectId
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-08T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5411
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-09T00:00:00.000Z,3,Bon,Atmo,3,1,2,3,0,#99E600,5412
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-10T00:00:00.000Z,3,Bon,Atmo,1,1,1,3,0,#99E600,5413
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-11T00:00:00.000Z,2,Très bon,Atmo,1,1,1,2,0,#5DCA5F,5414
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-12T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5415
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-13T00:00:00.000Z,3,Bon,Atmo,3,1,3,3,0,#99E600,5416
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-14T00:00:00.000Z,3,Bon,Atmo,2,1,3,3,0,#99E600,5417
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-15T00:00:00.000Z,4,Bon,Atmo,2,1,2,4,0,#C3F001,5418
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-16T00:00:00.000Z,3,Bon,Atmo,2,1,3,3,0,#99E600,5419
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-17T00:00:00.000Z,4,Bon,Atmo,2,1,4,3,0,#C3F001,5420
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-18T00:00:00.000Z,4,Bon,Atmo,2,1,4,3,0,#C3F001,5421
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-19T00:00:00.000Z,4,Bon,Atmo,2,1,4,4,0,#C3F001,5422
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-20T00:00:00.000Z,5,Moyen,Atmo,2,1,5,4,0,#FFFF00,5423
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-21T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5424
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-22T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5425
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-23T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5426
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-24T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5427
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-25T00:00:00.000Z,4,Bon,Atmo,1,1,3,4,0,#C3F001,5428
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-26T00:00:00.000Z,4,Bon,Atmo,1,1,3,4,0,#C3F001,5429
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-27T00:00:00.000Z,4,Bon,Atmo,1,1,4,4,0,#C3F001,5430
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-28T00:00:00.000Z,4,Bon,Atmo,1,1,3,4,0,#C3F001,5431
Atmo Grand Est,Thionville,57672,commune,927237,6924103,6.12898127971115,49.3759205168803,2020-03-29T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5432
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-01T00:00:00.000Z,3,Bon,Atmo,1,1,3,2,0,#99E600,5433
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-02T00:00:00.000Z,3,Bon,Atmo,1,1,3,3,0,#99E600,5434
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-03T00:00:00.000Z,4,Bon,Atmo,2,1,4,2,0,#C3F001,5435
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-04T00:00:00.000Z,4,Bon,Atmo,2,1,4,3,0,#C3F001,5436
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-05T00:00:00.000Z,3,Bon,Atmo,2,1,3,2,0,#99E600,5437
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-06T00:00:00.000Z,4,Bon,Atmo,2,1,4,2,0,#C3F001,5438
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-07T00:00:00.000Z,5,Moyen,Atmo,2,1,5,2,0,#FFFF00,5439
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-08T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5440
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-09T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5441
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-10T00:00:00.000Z,3,Bon,Atmo,2,1,3,2,0,#99E600,5442
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-11T00:00:00.000Z,5,Moyen,Atmo,2,1,5,1,0,#FFFF00,5443
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-12T00:00:00.000Z,3,Bon,Atmo,2,1,3,2,0,#99E600,5444
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-13T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5445
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-14T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5446
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-15T00:00:00.000Z,3,Bon,Atmo,2,1,3,2,0,#99E600,5447
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-16T00:00:00.000Z,3,Bon,Atmo,2,1,3,2,0,#99E600,5448
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-17T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5449
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-18T00:00:00.000Z,3,Bon,Atmo,2,1,3,2,0,#99E600,5450
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-19T00:00:00.000Z,3,Bon,Atmo,1,1,3,2,0,#99E600,5451
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-20T00:00:00.000Z,3,Bon,Atmo,1,1,3,2,0,#99E600,5452
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-21T00:00:00.000Z,6,Médiocre,Atmo,2,1,6,1,0,#FED201,5453
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-22T00:00:00.000Z,5,Moyen,Atmo,2,1,5,2,0,#FFFF00,5454
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-23T00:00:00.000Z,2,Très bon,Atmo,2,1,2,2,0,#5DCA5F,5455
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-24T00:00:00.000Z,6,Médiocre,Atmo,3,1,6,2,0,#FED201,5456
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-25T00:00:00.000Z,5,Moyen,Atmo,2,1,5,2,0,#FFFF00,5457
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-26T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5458
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-27T00:00:00.000Z,3,Bon,Atmo,1,1,1,3,0,#99E600,5459
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-28T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5460
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-29T00:00:00.000Z,3,Bon,Atmo,2,1,3,3,0,#99E600,5461
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-30T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5462
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-01-31T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5463
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-01T00:00:00.000Z,3,Bon,Atmo,3,1,2,3,0,#99E600,5464
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-02T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5465
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-03T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5466
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-04T00:00:00.000Z,4,Bon,Atmo,3,1,4,2,0,#C3F001,5467
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-05T00:00:00.000Z,4,Bon,Atmo,3,1,4,2,0,#C3F001,5468
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-06T00:00:00.000Z,4,Bon,Atmo,2,1,4,2,0,#C3F001,5469
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-07T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5470
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-08T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5471
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-09T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5472
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-10T00:00:00.000Z,3,Bon,Atmo,1,1,1,3,0,#99E600,5473
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-11T00:00:00.000Z,3,Bon,Atmo,3,1,3,3,0,#99E600,5474
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-12T00:00:00.000Z,5,Moyen,Atmo,2,1,5,1,0,#FFFF00,5475
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-13T00:00:00.000Z,4,Bon,Atmo,2,1,4,3,0,#C3F001,5476
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-14T00:00:00.000Z,5,Moyen,Atmo,2,1,5,3,0,#FFFF00,5477
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-15T00:00:00.000Z,6,Médiocre,Atmo,3,1,6,3,0,#FED201,5478
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-16T00:00:00.000Z,6,Médiocre,Atmo,4,1,6,3,0,#FED201,5479
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-17T00:00:00.000Z,5,Moyen,Atmo,3,1,5,3,0,#FFFF00,5480
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-18T00:00:00.000Z,4,Bon,Atmo,3,1,4,3,0,#C3F001,5481
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-19T00:00:00.000Z,4,Bon,Atmo,3,1,4,3,0,#C3F001,5482
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-20T00:00:00.000Z,6,Médiocre,Atmo,3,1,6,3,0,#FED201,5483
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-21T00:00:00.000Z,7,Médiocre,Atmo,3,1,7,3,0,#FFAA01,5484
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-22T00:00:00.000Z,7,Médiocre,Atmo,2,1,7,3,0,#FFAA01,5485
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-23T00:00:00.000Z,3,Bon,Atmo,1,1,3,3,0,#99E600,5486
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-24T00:00:00.000Z,3,Bon,Atmo,2,1,3,3,0,#99E600,5487
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-25T00:00:00.000Z,4,Bon,Atmo,3,1,4,3,0,#C3F001,5488
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-26T00:00:00.000Z,7,Médiocre,Atmo,3,1,7,3,0,#FFAA01,5489
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-27T00:00:00.000Z,7,Médiocre,Atmo,3,1,7,3,0,#FFAA01,5490
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-02-28T00:00:00.000Z,6,Médiocre,Atmo,2,1,6,3,0,#FED201,5491
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-01T00:00:00.000Z,3,Bon,Atmo,2,1,3,3,0,#99E600,5492
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-02T00:00:00.000Z,3,Bon,Atmo,2,1,3,3,0,#99E600,5493
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-03T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5494
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-04T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5495
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-05T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5496
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-06T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5497
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-07T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5498
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-08T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5499
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-09T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5500
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-10T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5501
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-11T00:00:00.000Z,4,Bon,Atmo,2,1,2,4,0,#C3F001,5502
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-12T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5503
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-13T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5504
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-14T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5505
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-15T00:00:00.000Z,3,Bon,Atmo,1,1,1,3,0,#99E600,5506
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-16T00:00:00.000Z,3,Bon,Atmo,1,1,1,3,0,#99E600,5507
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-17T00:00:00.000Z,4,Bon,Atmo,1,1,1,4,0,#C3F001,5508
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-18T00:00:00.000Z,3,Bon,Atmo,3,1,2,3,0,#99E600,5509
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-19T00:00:00.000Z,4,Bon,Atmo,3,1,4,4,0,#C3F001,5510
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-20T00:00:00.000Z,5,Moyen,Atmo,2,1,5,4,0,#FFFF00,5511
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-21T00:00:00.000Z,4,Bon,Atmo,2,1,4,4,0,#C3F001,5512
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-22T00:00:00.000Z,5,Moyen,Atmo,4,1,5,4,0,#FFFF00,5513
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-23T00:00:00.000Z,7,Médiocre,Atmo,2,1,7,3,0,#FFAA01,5514
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-24T00:00:00.000Z,6,Médiocre,Atmo,1,1,6,4,0,#FED201,5515
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-25T00:00:00.000Z,4,Bon,Atmo,2,1,4,4,0,#C3F001,5516
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-26T00:00:00.000Z,4,Bon,Atmo,1,1,3,4,0,#C3F001,5517
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-27T00:00:00.000Z,5,Moyen,Atmo,2,1,5,4,0,#FFFF00,5518
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-28T00:00:00.000Z,5,Moyen,Atmo,2,1,5,4,0,#FFFF00,5519
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-29T00:00:00.000Z,4,Bon,Atmo,3,1,4,4,0,#C3F001,5520
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-30T00:00:00.000Z,5,Moyen,Atmo,3,1,3,5,0,#FFFF00,5521
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-03-31T00:00:00.000Z,5,Moyen,Atmo,2,1,3,5,0,#FFFF00,5522
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-01T00:00:00.000Z,5,Moyen,Atmo,3,1,5,5,0,#FFFF00,5523
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-02T00:00:00.000Z,4,Bon,Atmo,2,1,3,4,0,#C3F001,5524
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-03T00:00:00.000Z,4,Bon,Atmo,2,1,1,4,0,#C3F001,5525
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-04T00:00:00.000Z,4,Bon,Atmo,3,1,2,4,0,#C3F001,5526
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-05T00:00:00.000Z,4,Bon,Atmo,2,1,2,4,0,#C3F001,5527
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-06T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5528
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-07T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5529
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-08T00:00:00.000Z,3,Bon,Atmo,2,1,2,3,0,#99E600,5530
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-09T00:00:00.000Z,4,Bon,Atmo,2,1,2,4,0,#C3F001,5531
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-10T00:00:00.000Z,4,Bon,Atmo,1,1,4,3,0,#C3F001,5532
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-11T00:00:00.000Z,5,Moyen,Atmo,1,1,5,4,0,#FFFF00,5533
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-12T00:00:00.000Z,5,Moyen,Atmo,2,1,5,4,0,#FFFF00,5534
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-13T00:00:00.000Z,4,Bon,Atmo,1,1,3,4,0,#C3F001,5535
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-14T00:00:00.000Z,4,Bon,Atmo,1,1,3,4,0,#C3F001,5536
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-15T00:00:00.000Z,4,Bon,Atmo,2,1,4,4,0,#C3F001,5537
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-16T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5538
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-17T00:00:00.000Z,4,Bon,Atmo,2,1,2,4,0,#C3F001,5539
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-18T00:00:00.000Z,5,Moyen,Atmo,1,1,2,5,0,#FFFF00,5540
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-19T00:00:00.000Z,5,Moyen,Atmo,2,1,3,5,0,#FFFF00,5541
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-20T00:00:00.000Z,6,Médiocre,Atmo,2,1,3,6,0,#FED201,5542
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-21T00:00:00.000Z,5,Moyen,Atmo,2,1,3,5,0,#FFFF00,5543
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-22T00:00:00.000Z,5,Moyen,Atmo,1,1,3,5,0,#FFFF00,5544
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-23T00:00:00.000Z,4,Bon,Atmo,2,1,3,4,0,#C3F001,5545
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-24T00:00:00.000Z,4,Bon,Atmo,1,1,3,4,0,#C3F001,5546
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-25T00:00:00.000Z,4,Bon,Atmo,1,1,3,4,0,#C3F001,5547
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-26T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5548
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-27T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5549
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-28T00:00:00.000Z,3,Bon,Atmo,1,1,1,3,0,#99E600,5550
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-29T00:00:00.000Z,4,Bon,Atmo,1,1,1,4,0,#C3F001,5551
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-04-30T00:00:00.000Z,4,Bon,Atmo,1,1,4,3,0,#C3F001,5552
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-01T00:00:00.000Z,5,Moyen,Atmo,2,1,4,5,0,#FFFF00,5553
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-02T00:00:00.000Z,6,Médiocre,Atmo,2,1,6,4,0,#FED201,5554
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-03T00:00:00.000Z,4,Bon,Atmo,2,1,3,4,0,#C3F001,5555
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-04T00:00:00.000Z,3,Bon,Atmo,1,1,2,3,0,#99E600,5556
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-05T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5557
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-06T00:00:00.000Z,4,Bon,Atmo,2,1,3,4,0,#C3F001,5558
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-07T00:00:00.000Z,4,Bon,Atmo,2,1,3,4,0,#C3F001,5559
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-08T00:00:00.000Z,4,Bon,Atmo,1,1,1,4,0,#C3F001,5560
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-09T00:00:00.000Z,3,Bon,Atmo,1,1,1,3,0,#99E600,5561
Atmo Grand Est,Troyes,10387,commune,779977,6800146,4.07843935922889,48.2967325837441,2019-05-10T00:00:00.000Z,4,Bon,Atmo,1,1,2,4,0,#C3F001,5562
