X,Y,OBJECTID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93
0.140516537971758,49.503254727675369,139,2019-09-25T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,1,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,140,2019-09-26T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,1,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,141,2019-09-27T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,142,2019-09-28T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,143,2019-09-29T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,144,2019-09-30T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,145,2019-10-01T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,146,2019-10-02T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,147,2019-10-03T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,2,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,148,2019-10-04T00:00:00.000Z,4,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,4,0,#56C660,492839,6937519
0.140516537971758,49.503254727675369,149,2019-10-05T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,1,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,150,2019-10-06T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,3,0,#74D17C,492839,6937519
0.239222459650719,49.148387137505232,151,2019-09-20T00:00:00.000Z,4,Bon,Atmo Normandie,commune,14366,LISIEUX,0,2,4,4,0,#56C660,498607,6897811
0.239222459650719,49.148387137505232,152,2019-09-21T00:00:00.000Z,4,Bon,Atmo Normandie,commune,14366,LISIEUX,0,1,4,3,0,#56C660,498607,6897811
0.239222459650719,49.148387137505232,153,2019-09-22T00:00:00.000Z,4,Bon,Atmo Normandie,commune,14366,LISIEUX,0,1,4,2,0,#56C660,498607,6897811
0.239222459650719,49.148387137505232,154,2019-09-23T00:00:00.000Z,3,Bon,Atmo Normandie,commune,14366,LISIEUX,0,1,3,2,0,#74D17C,498607,6897811
0.239222459650719,49.148387137505232,155,2019-09-24T00:00:00.000Z,3,Bon,Atmo Normandie,commune,14366,LISIEUX,0,1,3,2,0,#74D17C,498607,6897811
0.239222459650719,49.148387137505232,156,2019-09-25T00:00:00.000Z,3,Bon,Atmo Normandie,commune,14366,LISIEUX,0,1,3,2,0,#74D17C,498607,6897811
0.239222459650719,49.148387137505232,157,2019-09-26T00:00:00.000Z,3,Bon,Atmo Normandie,commune,14366,LISIEUX,0,1,3,2,0,#74D17C,498607,6897811
0.239222459650719,49.148387137505232,158,2019-09-27T00:00:00.000Z,3,Bon,Atmo Normandie,commune,14366,LISIEUX,0,0,3,2,0,#74D17C,498607,6897811
