X,Y,FID,valeur,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93,date_ech,qualif
2.346830713456568,48.86182838996853,108,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,4,0,#84BF75,652080,6862620,2019-09-17T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,109,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019-09-16T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,110,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019-09-15T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,111,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,5,3,0,#F29400,652080,6862620,2019-09-14T22:00:00.000Z,Moyen
2.346830713456568,48.86182838996853,112,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019-09-13T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,113,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-09-12T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,114,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019-09-11T22:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,115,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019-09-10T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,116,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019-09-09T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,117,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019-09-08T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,118,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-09-07T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,119,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019-09-06T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,120,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019-09-05T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,121,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-09-04T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,122,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019-09-03T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,123,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019-09-02T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,124,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019-09-01T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,125,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,2,0,#84BF75,652080,6862620,2019-08-31T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,126,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019-08-30T22:00:00.000Z,Moyen
2.346830713456568,48.86182838996853,127,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,3,0,#F29400,652080,6862620,2019-08-29T22:00:00.000Z,Moyen
2.346830713456568,48.86182838996853,128,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019-08-28T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,129,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019-08-27T22:00:00.000Z,Moyen
2.346830713456568,48.86182838996853,130,7,Airparif,UU,00851,Unité urbaine de Paris,3,1,7,5,0,#F29400,652080,6862620,2019-08-26T22:00:00.000Z,Médiocre
2.346830713456568,48.86182838996853,131,6,Airparif,UU,00851,Unité urbaine de Paris,4,1,6,4,0,#F29400,652080,6862620,2019-08-25T22:00:00.000Z,Médiocre
2.346830713456568,48.86182838996853,132,7,Airparif,UU,00851,Unité urbaine de Paris,4,1,7,4,0,#F29400,652080,6862620,2019-08-24T22:00:00.000Z,Médiocre
2.346830713456568,48.86182838996853,133,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019-08-23T22:00:00.000Z,Moyen
2.346830713456568,48.86182838996853,134,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,6,4,0,#F29400,652080,6862620,2019-08-22T22:00:00.000Z,Médiocre
2.346830713456568,48.86182838996853,135,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019-08-21T22:00:00.000Z,Moyen
2.346830713456568,48.86182838996853,136,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019-08-20T22:00:00.000Z,Bon
